Pax_key,Bag_Cnt,Bag_Wt_Msr,Unit_Qual_Cd,Wt_Knw_Ind,Pool_Ind
W_Wed_BR_3385_20052A3F00036466,3,40,K,WK,YP 
W_Wed_BR_3385_20052A420005E70E,1,12,K,WK,NP 
W_Wed_BR_3385_20052A510001EA77,2,54,K,WK,YP 
W_Wed_BR_3385_20052A58000280DD,1,23,K,WK,NP 
W_Wed_BR_3385_20053A080006AD8A,1,16,K,WK,NP 
W_Wed_BR_3385_20053A0900013D83,0,0,*,*,YP 
W_Wed_BR_3385_20053A0E00081224,0,0,*,*,YP 
W_Wed_BR_3385_20053A13000A3023,1,14,K,WK,NP 
W_Wed_BR_3385_20053A4B00023C44,1,17,K,WK,NP 
W_Wed_BR_3385_20053A58000430EC,1,18,K,WK,NP 
W_Wed_BR_3385_200549C500066C27,1,22,K,WK,NP 
W_Wed_BR_3385_200549CE00078160,1,20,K,WK,NP 
W_Wed_BR_3385_200549E300091321,1,21,K,WK,NP 
W_Wed_BR_3385_20054A12000B4849,1,15,K,WK,NP 
W_Wed_BR_3385_20054A4B00020F37,1,12,K,WK,NP 
W_Wed_BR_3385_200559FD00078D31,1,30,K,WK,NP 
W_Wed_BR_3385_200559FF000BC065,1,19,K,WK,NP 
W_Wed_BR_3385_20055A200007C6A8,1,17,K,WK,NP 
W_Wed_BR_3385_20055A200008193F,1,26,K,WK,NP 
W_Wed_BR_3385_20055A220000C865,2,28,K,WK,YP 
W_Wed_BR_3385_20055A350004FF23,1,17,K,WK,NP 
W_Wed_BR_3385_20055A3B0001E032,1,8,K,WK,NP 
W_Wed_BR_3385_200569D6000238C3,1,17,K,WK,NP 
W_Wed_BR_3385_200569E9000125E2,0,0,*,*,YP 
W_Wed_BR_3385_20056A0400040831,2,28,K,WK,NP 
W_Wed_BR_3385_20056A0D00066608,0,0,*,*,YP 
W_Wed_BR_3385_20056A220009BB27,1,21,K,WK,NP 
W_Wed_BR_3385_20056A3B0001B033,1,29,K,WK,NP 
W_Wed_BR_3385_20056A470000F0C8,1,18,K,WK,NP 
W_Wed_BR_3385_200589B7000941C1,1,10,K,WK,NP 
W_Wed_BR_3385_20058A0F0001B97A,0,0,*,*,YP 
W_Wed_BR_3385_20058A150004CD74,1,18,K,WK,NP 
W_Wed_BR_3385_20058A2E000029EC,2,30,K,WK,NP 
W_Wed_BR_3385_20058A370003E454,1,15,K,WK,NP 
W_Wed_BR_3385_20058A5300097CC8,1,10,K,WK,NP 
W_Wed_BR_3385_20059A140002946E,0,0,*,*,YP 
W_Wed_BR_3385_20059A1D00003362,2,21,K,WK,NP 
W_Wed_BR_3385_20059A250000CE17,1,16,K,WK,NP 
W_Wed_BR_3385_20059A3B0000889F,1,14,K,WK,NP 
W_Wed_BR_3385_20059A3C00027F4D,1,20,K,WK,NP 
W_Wed_BR_3385_20059A4300004C0F,1,20,K,WK,NP 
W_Wed_BR_3385_2005A9A60000281F,1,26,K,WK,NP 
W_Wed_BR_3385_2005A9F60009907E,1,18,K,WK,NP 
W_Wed_BR_3385_2005A9FC00099789,3,53,K,WK,NP 
W_Wed_BR_3385_2005A9FE00013FAF,2,34,K,WK,NP 
W_Wed_BR_3385_2005AA1100049AD0,1,16,K,WK,NP 
W_Wed_BR_3385_2005AA1E00097C8A,2,23,K,WK,NP 
W_Wed_BR_3385_2005AA340007AFED,2,40,K,WK,YP 
W_Wed_BR_3385_2005AA3D00002D51,2,30,K,WK,NP 
W_Wed_BR_3385_2005AA4D000084AF,1,17,K,WK,NP 
W_Wed_BR_3385_2005B9F50007F863,1,14,K,WK,NP 
W_Wed_BR_3385_2005BA290001AFF0,1,13,K,WK,NP 
W_Wed_BR_3385_2005BA4A000383F5,1,18,K,WK,NP 
W_Wed_BR_3385_2005BA5500021849,0,0,*,*,YP 
W_Wed_BR_3385_2005C9D50001507F,0,0,*,*,YP 
W_Wed_BR_3385_2005CA200001E034,0,0,*,*,YP 
W_Wed_BR_3385_2005CA5200076DE0,3,52,K,WK,YP 
W_Wed_BR_3385_2005D9D500013D70,1,17,K,WK,NP 
W_Wed_BR_3385_2005DA140002B79B,1,11,K,WK,NP 
W_Wed_BR_3385_2005DA2A00013CBB,1,28,K,WK,NP 
W_Wed_BR_3385_2005DA4900017B32,2,41,K,WK,YP 
W_Wed_BR_3385_2005DA4B000673D4,1,20,K,WK,NP 
W_Wed_BR_3385_2005DA520002C1B5,1,11,K,WK,NP 
W_Wed_BR_3385_2005E9EE000132D9,0,0,*,*,YP 
W_Wed_BR_3385_2005E9FC000A20A2,1,18,K,WK,NP 
W_Wed_BR_3385_2005EA000003B39C,1,18,K,WK,NP 
W_Wed_BR_3385_2005EA0A000A7945,1,30,K,WK,NP 
W_Wed_BR_3385_2005FA0E00018D4C,1,17,K,WK,NP 
W_Wed_BR_3385_2005FA1C0003DEE0,2,37,K,WK,YP 
W_Wed_BR_3385_2005FA2A000636BD,1,10,K,WK,NP 
W_Wed_BR_3385_2005FA530001B472,1,13,K,WK,NP 
W_Wed_BR_3385_200609CD0009A0A0,1,22,K,WK,NP 
W_Wed_BR_3385_200609D10001096F,0,0,*,*,YP 
W_Wed_BR_3385_200609FF00014AF0,1,23,K,WK,NP 
W_Wed_BR_3385_20060A1A0002F5B8,0,0,*,*,YP 
W_Wed_BR_3385_20060A1B000B45E6,1,20,K,WK,NP 
W_Wed_BR_3385_20060A3D0000CAEE,1,20,K,WK,NP 
W_Wed_BR_3385_20060A3D00056E79,2,22,K,WK,NP 
W_Wed_BR_3385_20060A4500031E19,2,38,K,WK,YP 
W_Wed_BR_3385_200619EE000A076E,1,16,K,WK,NP 
W_Wed_BR_3385_20061A350000F4C4,1,17,K,WK,NP 
W_Wed_BR_3385_20062A0B000B7BF8,1,16,K,WK,NP 
W_Wed_BR_3385_20062A0C000194D7,0,0,*,*,YP 
W_Wed_BR_3385_20062A19000B16F5,1,18,K,WK,NP 
W_Wed_BR_3385_20062A22000790FE,1,29,K,WK,NP 
W_Wed_BR_3385_2022298C0003BEFA,1,11,K,WK,NP 
W_Wed_BR_3385_2022298D00023FEF,1,16,K,WK,NP 
W_Wed_BR_3385_2022298D00071686,1,11,K,WK,NP 
W_Wed_BR_3385_20222992000098E5,0,0,*,*,YP 
W_Wed_BR_3385_2032098900005F65,1,12,K,WK,NP 
W_Wed_BR_3385_2032099A0001D119,2,55,K,WK,YP 
W_Wed_BR_3385_2032099E0009468D,1,19,K,WK,NP 
W_Wed_BR_3385_203209A20002CBD6,1,16,K,WK,NP 
W_Wed_BR_3385_203209A20004DD82,2,36,K,WK,NP 
W_Wed_BR_3385_204039150002268B,1,10,K,WK,NP 
W_Wed_BR_3385_204039570004E11E,1,20,K,WK,NP 
W_Wed_BR_3385_204039740005A212,2,30,K,WK,NP 
W_Wed_BR_3385_20403995000BAB97,1,11,K,WK,NP 
W_Wed_BR_3385_2040399E0000127C,1,30,K,WK,NP 
W_Wed_BR_3385_204048FD00043944,1,17,K,WK,NP 
W_Wed_BR_3385_2040493A00028B0B,1,14,K,WK,NP 
W_Wed_BR_3385_204358FA000903F3,3,64,K,WK,YP 
W_Wed_BR_3385_2043591A0005179E,1,14,K,WK,NP 
W_Wed_BR_3385_2043594900018786,1,26,K,WK,NP 
W_Wed_BR_3385_2043594C0001C64C,1,13,K,WK,NP 
W_Wed_BR_3385_2043595800033B32,1,14,K,WK,NP 
W_Wed_BR_3385_2043596C000A1718,1,15,K,WK,NP 
W_Wed_BR_3385_204359810004C15F,1,16,K,WK,NP 
W_Wed_BR_3385_2043598500018A42,0,0,*,*,YP 
W_Wed_BR_3385_20504917000635B3,1,23,K,WK,NP 
W_Wed_BR_3385_2050492300004C94,0,0,*,*,YP 
W_Wed_BR_3385_2050493F00012A12,1,20,K,WK,NP 
W_Wed_BR_3385_205049950001458B,2,25,K,WK,NP 
W_Wed_BR_3385_206049140001900F,1,22,K,WK,NP 
W_Wed_BR_3385_2060493C0000F66A,2,25,K,WK,NP 
W_Wed_BR_3385_2060497200042494,1,20,K,WK,NP 
W_Wed_BR_3385_206049900006F283,3,46,K,WK,YP 
W_Wed_BR_3385_2060499F000071FF,1,21,K,WK,NP 
W_Wed_BR_3385_2063289500012B3F,2,26,K,WK,NP 
W_Wed_BR_3385_2063297A000337F6,1,12,K,WK,NP 
W_Wed_BR_3385_206329970000AB53,1,16,K,WK,NP 
W_Wed_BR_3385_2063299700076124,1,19,K,WK,NP 
W_Wed_BR_3385_3003294D00001559,2,42,K,WK,YP 
W_Wed_BR_3385_3003397900009C54,1,16,K,WK,NP 
W_Wed_BR_3385_3003693200002AC6,1,17,K,WK,NP 
W_Wed_BR_3385_30036A5700000648,0,0,*,*,YP 
W_Wed_BR_3385_3003A93300003973,1,9,K,WK,NP 
W_Wed_BR_3385_3003B912000049CC,1,15,K,WK,NP 
W_Wed_BR_3385_3003B9130000A5D9,0,0,*,*,YP 
W_Wed_BR_3385_3003B9B200001640,2,30,K,WK,NP 
W_Wed_BR_3385_3003B9CC000076AF,1,20,K,WK,NP 
W_Wed_BR_3385_3003B9CC0000A0F6,3,45,K,WK,YP 
W_Wed_BR_3385_3003BA3E00000014,0,0,*,*,YP 
W_Wed_BR_3385_3003D9D40000708E,1,20,K,WK,NP 
W_Wed_BR_3385_3003E915000039E0,1,16,K,WK,NP 
W_Wed_BR_3385_3003E91500004076,1,17,K,WK,NP 
W_Wed_BR_3385_3003E91500005227,1,8,K,WK,NP 
W_Wed_BR_3385_3003E91500009BD0,2,30,K,WK,NP 
W_Wed_BR_3385_3003E9150000DAEF,1,7,K,WK,NP 
W_Wed_BR_3385_3003E9F000008AF4,1,11,K,WK,NP 
W_Wed_BR_3385_3004098200003C5E,2,27,K,WK,NP 
W_Wed_BR_3385_300419BB00004980,3,37,K,WK,NP 
W_Wed_BR_3385_300419CC00005ABD,1,27,K,WK,NP 
W_Wed_BR_3385_3004291300003664,1,14,K,WK,NP 
W_Wed_BR_3385_300429AE00002B0D,0,0,*,*,YP 
W_Wed_BR_3385_3004396A00002D6D,1,15,K,WK,NP 
W_Wed_BR_3385_3004592C00005608,1,16,K,WK,NP 
W_Wed_BR_3385_30048A5400003E73,1,18,K,WK,NP 
W_Wed_BR_3385_30049A3B00003876,1,14,K,WK,NP 
W_Wed_BR_3385_3006AA2D0000309B,1,13,K,WK,NP 
W_Wed_BR_3386_10ACB200002E9F31,1,13,K,WK,NP 
W_Wed_BR_3386_2001995600077BA0,1,20,K,WK,NP 
W_Wed_BR_3386_200199A200003F9A,1,23,K,WK,NP 
W_Wed_BR_3386_2002091E0002CF30,0,0,*,*,YP 
W_Wed_BR_3386_2002092900017E05,1,17,K,WK,NP 
W_Wed_BR_3386_200209700008F254,1,13,K,WK,NP 
W_Wed_BR_3386_200209780000CC48,2,30,K,WK,NP 
W_Wed_BR_3386_2002097E000250AE,1,14,K,WK,NP 
W_Wed_BR_3386_200209900001B08D,2,26,K,WK,NP 
W_Wed_BR_3386_2002099300049276,2,24,K,WK,YP 
W_Wed_BR_3386_200209A10000F9DF,1,20,K,WK,NP 
W_Wed_BR_3386_20021896000089F2,1,31,K,WK,NP 
W_Wed_BR_3386_2002190E00014D66,0,0,*,*,YP 
W_Wed_BR_3386_200219940002ABAD,1,20,K,WK,NP 
W_Wed_BR_3386_200228B30000F6D2,0,0,*,*,YP 
W_Wed_BR_3386_200228FA0000ABC6,1,15,K,WK,NP 
W_Wed_BR_3386_2002297F00008639,0,0,*,*,YP 
W_Wed_BR_3386_2002299C00068F21,1,7,K,WK,NP 
W_Wed_BR_3386_2002393A00053CAA,1,9,K,WK,NP 
W_Wed_BR_3386_200239700000EBDC,0,0,*,*,YP 
W_Wed_BR_3386_20023973000180D4,2,28,K,WK,NP 
W_Wed_BR_3386_200239800003A469,1,30,K,WK,NP 
W_Wed_BR_3386_2002490600006E87,0,0,*,*,YP 
W_Wed_BR_3386_2002592600025A50,1,10,K,WK,NP 
W_Wed_BR_3386_2002598C00037E8D,1,10,K,WK,NP 
W_Wed_BR_3386_2002599000035E4F,1,14,K,WK,NP 
W_Wed_BR_3386_2002692400073A94,1,6,K,WK,NP 
W_Wed_BR_3386_2002696C0002F7F4,1,7,K,WK,NP 
W_Wed_BR_3386_2002699500020895,1,19,K,WK,NP 
W_Wed_BR_3386_2002797F000560AE,1,16,K,WK,NP 
W_Wed_BR_3386_2002892100053A61,1,10,K,WK,NP 
W_Wed_BR_3386_200289570004FE04,0,0,*,*,YP 
W_Wed_BR_3386_200289730007A342,1,16,K,WK,NP 
W_Wed_BR_3386_2002992600059555,2,39,K,WK,NP 
W_Wed_BR_3386_200299450000C18F,2,27,K,WK,NP 
W_Wed_BR_3386_20029997000182AE,1,25,K,WK,NP 
W_Wed_BR_3386_2002999C0000128D,1,16,K,WK,NP 
W_Wed_BR_3386_200308CB00006A67,0,0,*,*,YP 
W_Wed_BR_3386_2003090F0003CA63,1,13,K,WK,NP 
W_Wed_BR_3386_2003098F0000BECB,0,0,*,*,YP 
W_Wed_BR_3386_200309910001162F,1,10,K,WK,NP 
W_Wed_BR_3386_20030992000452D4,0,0,*,*,YP 
W_Wed_BR_3386_2003099C0002DF90,1,28,K,WK,NP 
W_Wed_BR_3386_200309A10000FBA7,1,16,K,WK,NP 
W_Wed_BR_3386_200509E40002623C,2,21,K,WK,YP 
W_Wed_BR_3386_200509E800091902,1,6,K,WK,NP 
W_Wed_BR_3386_20050A050007BBC2,1,15,K,WK,NP 
W_Wed_BR_3386_20050A340001C65C,0,0,*,*,YP 
W_Wed_BR_3386_20050A5700034A4C,4,70,K,WK,YP 
W_Wed_BR_3386_200519BF0007E85E,1,13,K,WK,NP 
W_Wed_BR_3386_200519FB0001216E,3,53,K,WK,YP 
W_Wed_BR_3386_20051A2E0001E866,1,26,K,WK,NP 
W_Wed_BR_3386_20051A3500022876,1,16,K,WK,NP 
W_Wed_BR_3386_20051A4300018942,1,6,K,WK,NP 
W_Wed_BR_3386_20051A490001ED23,1,15,K,WK,NP 
W_Wed_BR_3386_20051A4A0000B801,1,21,K,WK,NP 
W_Wed_BR_3386_200529A500076FEF,1,22,K,WK,NP 
W_Wed_BR_3386_20052A2000064EDB,0,0,*,*,YP 
W_Wed_BR_3386_20052A3400081D8E,1,15,K,WK,NP 
W_Wed_BR_3386_20052A3E000028F4,0,0,*,*,YP 
W_Wed_BR_3386_20053A0C000171E9,2,31,K,WK,YP 
W_Wed_BR_3386_20053A12000244F0,2,30,K,WK,YP 
W_Wed_BR_3386_20053A1F000A8C53,2,47,K,WK,YP 
W_Wed_BR_3386_20053A4A0001C6F2,1,16,K,WK,NP 
W_Wed_BR_3386_20053A52000754DF,1,6,K,WK,NP 
W_Wed_BR_3386_200549E100072D97,1,32,K,WK,NP 
W_Wed_BR_3386_200549FF00036891,1,20,K,WK,NP 
W_Wed_BR_3386_20054A0000093872,1,23,K,WK,NP 
W_Wed_BR_3386_20054A2800021828,2,39,K,WK,YP 
W_Wed_BR_3386_20054A3B0006F1F4,1,31,K,WK,NP 
W_Wed_BR_3386_200559FC00070513,2,40,K,WK,YP 
W_Wed_BR_3386_20055A3800082B30,1,10,K,WK,NP 
W_Wed_BR_3386_200569B10008C172,3,59,K,WK,YP 
W_Wed_BR_3386_20056A04000AEBD2,1,18,K,WK,NP 
W_Wed_BR_3386_200579A90005AECA,0,0,*,*,YP 
W_Wed_BR_3386_200579AA0003A72C,0,0,*,*,YP 
W_Wed_BR_3386_20058A000000290F,0,0,*,*,YP 
W_Wed_BR_3386_20058A06000A5200,1,25,K,WK,NP 
W_Wed_BR_3386_20058A3B000562B4,1,10,K,WK,NP 
W_Wed_BR_3386_20058A40000135A3,0,0,*,*,YP 
W_Wed_BR_3386_20059A5200073366,1,22,K,WK,NP 
W_Wed_BR_3386_20059A5A0000C005,1,13,K,WK,NP 
W_Wed_BR_3386_2005A9EA00008473,0,0,*,*,YP 
W_Wed_BR_3386_2005AA2D00007F8A,2,29,K,WK,NP 
W_Wed_BR_3386_2005AA300000EC84,1,4,K,WK,NP 
W_Wed_BR_3386_2005AA360003C170,1,11,K,WK,NP 
W_Wed_BR_3386_2005AA5200055971,0,0,*,*,YP 
W_Wed_BR_3386_2005C9AC00027C47,3,40,K,WK,NP 
W_Wed_BR_3386_2005C9E50003318C,0,0,*,*,YP 
W_Wed_BR_3386_2005CA030002AABB,1,23,K,WK,NP 
W_Wed_BR_3386_2005CA510000175C,1,16,K,WK,NP 
W_Wed_BR_3386_2005CA5200003103,1,7,K,WK,NP 
W_Wed_BR_3386_2005CA5400003696,1,10,K,WK,NP 
W_Wed_BR_3386_2005CA5B00018284,2,24,K,WK,YP 
W_Wed_BR_3386_2005DA26000971BF,1,30,K,WK,NP 
W_Wed_BR_3386_2005DA5200034AEA,2,25,K,WK,NP 
W_Wed_BR_3386_2005EA0500016A4B,2,33,K,WK,NP 
W_Wed_BR_3386_2005FA23000832F2,1,29,K,WK,NP 
W_Wed_BR_3386_20060A1900055272,0,0,*,*,YP 
W_Wed_BR_3386_20060A4300034404,4,103,K,WK,YP 
W_Wed_BR_3386_20060A450000A0A3,0,0,*,*,YP 
W_Wed_BR_3386_200619E1000137D9,1,15,K,WK,NP 
W_Wed_BR_3386_20061A0E0003E2E9,1,16,K,WK,NP 
W_Wed_BR_3386_20061A150002F3E0,1,23,K,WK,NP 
W_Wed_BR_3386_20061A260002D83B,1,25,K,WK,NP 
W_Wed_BR_3386_20061A3000063398,1,11,K,WK,NP 
W_Wed_BR_3386_20061A4C00026E60,0,0,*,*,YP 
W_Wed_BR_3386_200629C5000A35F1,1,23,K,WK,NP 
W_Wed_BR_3386_20062A340005D6F0,1,23,K,WK,NP 
W_Wed_BR_3386_20062A3500035CA8,1,23,K,WK,NP 
W_Wed_BR_3386_20062A4C0003AAB0,1,9,K,WK,NP 
W_Wed_BR_3386_2022298D0002032E,2,31,K,WK,NP 
W_Wed_BR_3386_2040391E00055683,0,0,*,*,YP 
W_Wed_BR_3386_2040392B00067727,3,56,K,WK,YP 
W_Wed_BR_3386_204039330008C8D0,1,7,K,WK,NP 
W_Wed_BR_3386_204039370008753F,1,20,K,WK,NP 
W_Wed_BR_3386_2040397C00012D3F,0,0,*,*,YP 
W_Wed_BR_3386_2040399A0002A302,1,11,K,WK,NP 
W_Wed_BR_3386_20404973000261A7,1,19,K,WK,NP 
W_Wed_BR_3386_204049A100009E6F,1,16,K,WK,NP 
W_Wed_BR_3386_204358EB0000AF7C,0,0,*,*,YP 
W_Wed_BR_3386_2043592300041B79,1,11,K,WK,NP 
W_Wed_BR_3386_2043594200003EC1,1,11,K,WK,NP 
W_Wed_BR_3386_2043596900041EC1,4,59,K,WK,YP 
W_Wed_BR_3386_2043598D0006553F,1,20,K,WK,NP 
W_Wed_BR_3386_2043599C00037374,2,43,K,WK,YP 
W_Wed_BR_3386_2050495E000223DA,1,9,K,WK,NP 
W_Wed_BR_3386_20504967000314A6,1,30,K,WK,NP 
W_Wed_BR_3386_2050499500009AA9,4,91,K,WK,YP 
W_Wed_BR_3386_205049990002E656,1,30,K,WK,NP 
W_Wed_BR_3386_2060492A0005EED9,0,0,*,*,YP 
W_Wed_BR_3386_2060495F0000381E,1,16,K,WK,NP 
W_Wed_BR_3386_2060496D00053A6D,1,28,K,WK,NP 
W_Wed_BR_3386_2060498B0004DF58,1,16,K,WK,NP 
W_Wed_BR_3386_2060498C0000687A,1,23,K,WK,NP 
W_Wed_BR_3386_2063294F0003BEF7,1,22,K,WK,NP 
W_Wed_BR_3386_206329960005E15B,1,9,K,WK,NP 
W_Wed_BR_3386_3003296500000E4F,1,29,K,WK,YP 
W_Wed_BR_3386_30033A4A00019924,1,17,K,WK,NP 
W_Wed_BR_3386_300349120001156D,1,16,K,WK,NP 
W_Wed_BR_3386_3003799300002F41,1,13,K,WK,NP 
W_Wed_BR_3386_3003B91300003348,1,9,K,WK,NP 
W_Wed_BR_3386_3003B9B200007D5F,2,23,K,WK,NP 
W_Wed_BR_3386_3003BA30000063AB,3,37,K,WK,YP 
W_Wed_BR_3386_3003E91500000F31,5,91,K,WK,YP 
W_Wed_BR_3386_3003E9150000406F,1,17,K,WK,NP 
W_Wed_BR_3386_3003E91500004F01,0,0,*,*,YP 
W_Wed_BR_3386_3003F92C00003E91,2,23,K,WK,NP 
W_Wed_BR_3386_30040918000018BE,1,21,K,WK,NP 
W_Wed_BR_3386_3004291500003B8F,1,26,K,WK,NP 
W_Wed_BR_3427_10ACB2000032345E,0,0,*,*,YP 
W_Wed_BR_3427_200198E70007D690,1,20,K,WK,NP 
W_Wed_BR_3427_200199010002AE2A,0,0,*,*,YP 
W_Wed_BR_3427_2001991800036B1A,2,60,K,WK,YP 
W_Wed_BR_3427_200199380003AE10,2,29,K,WK,NP 
W_Wed_BR_3427_20019955000396D6,1,25,K,WK,NP 
W_Wed_BR_3427_2001996C0000306E,1,18,K,WK,NP 
W_Wed_BR_3427_2001999D0000D03A,0,0,*,*,YP 
W_Wed_BR_3427_2001999E0002D471,1,15,K,WK,NP 
W_Wed_BR_3427_200218EC00021622,4,35,K,WK,YP 
W_Wed_BR_3427_200219270001A7E3,1,9,K,WK,NP 
W_Wed_BR_3427_2002295E0000A5B0,0,0,*,*,YP 
W_Wed_BR_3427_2002296500071A03,0,0,*,*,YP 
W_Wed_BR_3427_200238F30001D3E4,0,0,*,*,YP 
W_Wed_BR_3427_20024904000308EF,0,0,*,*,YP 
W_Wed_BR_3427_2002498100014AE9,1,22,K,WK,NP 
W_Wed_BR_3427_20024986000077E2,1,16,K,WK,NP 
W_Wed_BR_3427_2002499E0001339E,2,25,K,WK,NP 
W_Wed_BR_3427_2002599800011232,0,0,*,*,YP 
W_Wed_BR_3427_200269690003B39F,3,32,K,WK,YP 
W_Wed_BR_3427_200279840002F9DC,1,18,K,WK,NP 
W_Wed_BR_3427_200279920005CFD3,2,19,K,WK,NP 
W_Wed_BR_3427_200288FC00015C19,5,85,K,WK,YP 
W_Wed_BR_3427_2002895D00065D54,1,6,K,WK,NP 
W_Wed_BR_3427_2002899700083EA7,1,19,K,WK,NP 
W_Wed_BR_3427_2002899800012299,1,10,K,WK,NP 
W_Wed_BR_3427_2002993100003D4E,0,0,*,*,YP 
W_Wed_BR_3427_2002995E0002C8B2,0,0,*,*,YP 
W_Wed_BR_3427_20029980000102C6,1,20,K,WK,NP 
W_Wed_BR_3427_200308F50000925A,0,0,*,*,YP 
W_Wed_BR_3427_200309660004EC1A,0,0,*,*,YP 
W_Wed_BR_3427_2003099800012BD7,5,82,K,WK,YP 
W_Wed_BR_3427_200309A00000AB37,2,28,K,WK,NP 
W_Wed_BR_3427_200509D000034BFA,2,39,K,WK,YP 
W_Wed_BR_3427_20050A2100052F6F,3,52,K,WK,YP 
W_Wed_BR_3427_20051A1900096535,2,20,K,WK,NP 
W_Wed_BR_3427_20051A4800039F0D,1,24,K,WK,NP 
W_Wed_BR_3427_20052A4E0000D31E,0,0,*,*,YP 
W_Wed_BR_3427_20053A1800089A71,1,20,K,WK,NP 
W_Wed_BR_3427_20053A27000A5B38,1,20,K,WK,NP 
W_Wed_BR_3427_20054A14000156F3,1,20,K,WK,NP 
W_Wed_BR_3427_20054A230007CDAD,0,0,*,*,YP 
W_Wed_BR_3427_20054A2A00037FC9,1,19,K,WK,NP 
W_Wed_BR_3427_20054A300006E450,1,18,K,WK,NP 
W_Wed_BR_3427_20054A3C0002D825,4,94,K,WK,YP 
W_Wed_BR_3427_200559FC00012BFD,2,39,K,WK,YP 
W_Wed_BR_3427_20055A1400097B53,0,0,*,*,YP 
W_Wed_BR_3427_20055A3C0001F7BA,0,0,*,*,YP 
W_Wed_BR_3427_20055A3D0000E308,1,20,K,WK,NP 
W_Wed_BR_3427_200569F000017987,2,30,K,WK,YP 
W_Wed_BR_3427_20056A0A000ACE36,1,15,K,WK,NP 
W_Wed_BR_3427_20056A3F0000F937,1,17,K,WK,NP 
W_Wed_BR_3427_20056A4200089BDB,2,18,K,WK,NP 
W_Wed_BR_3427_20056A430005650D,4,49,K,WK,YP 
W_Wed_BR_3427_20056A540000F196,2,21,K,WK,NP 
W_Wed_BR_3427_200589FE0003E6F6,0,0,*,*,YP 
W_Wed_BR_3427_20058A2C0005AF67,0,0,*,*,YP 
W_Wed_BR_3427_20058A560000DE7B,2,17,K,WK,NP 
W_Wed_BR_3427_20059A24000466AE,2,28,K,WK,NP 
W_Wed_BR_3427_20059A2D0001A2B4,1,15,K,WK,NP 
W_Wed_BR_3427_20059A3E0000ECE3,0,0,*,*,YP 
W_Wed_BR_3427_2005A9B60000A6B1,1,28,K,WK,NP 
W_Wed_BR_3427_2005AA0600093696,3,46,K,WK,YP 
W_Wed_BR_3427_2005AA2700067EEC,0,0,*,*,YP 
W_Wed_BR_3427_2005AA4A0001848A,0,0,*,*,YP 
W_Wed_BR_3427_2005AA510001AC22,1,11,K,WK,NP 
W_Wed_BR_3427_2005AA5200025954,2,39,K,WK,YP 
W_Wed_BR_3427_2005AA570007B9E4,1,24,K,WK,NP 
W_Wed_BR_3427_2005BA3D0002A0CC,1,12,K,WK,NP 
W_Wed_BR_3427_2005BA3E0004F9AE,1,23,K,WK,NP 
W_Wed_BR_3427_2005CA3E0006ECEE,0,0,*,*,YP 
W_Wed_BR_3427_2005CA4600020A79,2,28,K,WK,NP 
W_Wed_BR_3427_2005CA530000B13B,3,51,K,WK,YP 
W_Wed_BR_3427_2005D9F600024B74,2,29,K,WK,NP 
W_Wed_BR_3427_2005DA1F000D21F9,1,22,K,WK,NP 
W_Wed_BR_3427_2005DA5800058002,0,0,*,*,YP 
W_Wed_BR_3427_2005EA1D0002A5FB,0,0,*,*,YP 
W_Wed_BR_3427_2005EA310000AADC,2,10,K,WK,NP 
W_Wed_BR_3427_2005EA3A00036FA0,1,17,K,WK,NP 
W_Wed_BR_3427_2005FA100004A371,3,36,K,WK,YP 
W_Wed_BR_3427_200609EB00012E25,4,50,K,WK,YP 
W_Wed_BR_3427_20060A04000344E6,1,13,K,WK,NP 
W_Wed_BR_3427_20060A290002167C,2,20,K,WK,NP 
W_Wed_BR_3427_20060A4D000156DD,1,13,K,WK,NP 
W_Wed_BR_3427_20060A5500046B4C,1,17,K,WK,NP 
W_Wed_BR_3427_20060A570000F9C7,1,18,K,WK,NP 
W_Wed_BR_3427_20061A37000C2849,1,20,K,WK,NP 
W_Wed_BR_3427_200629EB000149D3,1,20,K,WK,NP 
W_Wed_BR_3427_20062A2500049DC6,2,28,K,WK,NP 
W_Wed_BR_3427_20062A3E0000C2EC,0,0,*,*,YP 
W_Wed_BR_3427_20062A420002620D,1,20,K,WK,NP 
W_Wed_BR_3427_20062A530003B80B,1,20,K,WK,NP 
W_Wed_BR_3427_2022298500061A51,2,14,K,WK,NP 
W_Wed_BR_3427_2032098600062388,1,15,K,WK,NP 
W_Wed_BR_3427_203209A1000021AE,0,0,*,*,YP 
W_Wed_BR_3427_204039490006EBF3,1,8,K,WK,NP 
W_Wed_BR_3427_2040399100052FDE,3,42,K,WK,YP 
W_Wed_BR_3427_204049080008CA63,1,25,K,WK,NP 
W_Wed_BR_3427_2040496D0005852D,2,30,K,WK,YP 
W_Wed_BR_3427_204049710002E1EC,0,0,*,*,YP 
W_Wed_BR_3427_204049960000BE37,3,27,K,WK,NP 
W_Wed_BR_3427_2040499B00002265,1,14,K,WK,NP 
W_Wed_BR_3427_204049A1000B3A0D,0,0,*,*,YP 
W_Wed_BR_3427_204358AC0002A35F,1,10,K,WK,NP 
W_Wed_BR_3427_2043595F00009F39,0,0,*,*,YP 
W_Wed_BR_3427_2043597900047570,0,0,*,*,YP 
W_Wed_BR_3427_204359820003FB42,2,29,K,WK,NP 
W_Wed_BR_3427_2050492400036417,2,25,K,WK,NP 
