Pax_key,Bag_Cnt,Bag_Wt_Msr,Unit_Qual_Cd,Wt_Knw_Ind,Pool_Ind
S_Wed_BR_3303_2063298B000209D4,6,190,K,WK,YP 
S_Wed_BR_3303_2063298C00019509,1,23,K,WK,NP 
S_Wed_BR_3303_3003295A00000DB9,4,90,K,WK,YP 
S_Wed_BR_3303_30032A1300000013,0,0,*,*,YP 
S_Wed_BR_3303_30033917000052B9,0,0,*,*,YP 
S_Wed_BR_3303_30033927000038DA,0,0,*,*,YP 
S_Wed_BR_3303_3003497E00000839,0,0,*,*,YP 
S_Wed_BR_3303_30035A1F00003C45,0,0,*,*,YP 
S_Wed_BR_3303_300369B000006E6C,0,0,*,*,YP 
S_Wed_BR_3303_30036A2600006B5B,0,0,*,*,YP 
S_Wed_BR_3303_30037A12000086D1,4,79,K,WK,YP 
S_Wed_BR_3303_3003894900000AFD,0,0,*,*,YP 
S_Wed_BR_3303_3003A95800004CFA,0,0,*,*,YP 
S_Wed_BR_3303_3003A973000018B4,1,23,K,WK,YP 
S_Wed_BR_3303_3003B90100001C2B,4,54,K,WK,YP 
S_Wed_BR_3303_3003B913000035AA,5,77,K,WK,YP 
S_Wed_BR_3303_3003B9B200001638,1,13,K,WK,NP 
S_Wed_BR_3303_3003B9B200006E6D,2,28,K,WK,NP 
S_Wed_BR_3303_3003D98200004749,2,42,K,WK,NP 
S_Wed_BR_3303_3003E90F000005D9,2,40,K,WK,NP 
S_Wed_BR_3303_3003E90F00000C7B,2,32,K,WK,NP 
S_Wed_BR_3303_3003E91400000387,2,34,K,WK,YP 
S_Wed_BR_3303_3003E91500001E54,3,31,K,WK,YP 
S_Wed_BR_3303_3003E915000039D0,0,0,*,*,YP 
S_Wed_BR_3303_3003E91500004EC6,0,0,*,*,YP 
S_Wed_BR_3303_3003E9150000DAF9,6,125,K,WK,YP 
S_Wed_BR_3303_3004191500002E9F,2,42,K,WK,NP 
S_Wed_BR_3303_300419BB00004092,16,340,K,WK,YP 
S_Wed_BR_3303_300429CC00004FDA,0,0,*,*,YP 
S_Wed_BR_3303_3004390A00001B63,0,0,*,*,YP 
S_Wed_BR_3303_300439B1000079FB,2,20,K,WK,NP 
S_Wed_BR_3304_10ACB200002E073D,0,0,*,*,YP 
S_Wed_BR_3304_10ACB200002E94DA,2,46,K,WK,NP 
S_Wed_BR_3304_10ACB200003237E5,2,27,K,WK,NP 
S_Wed_BR_3304_10ACB20000324D4B,0,0,*,*,YP 
S_Wed_BR_3304_10ACB20000324DE3,2,40,K,WK,NP 
S_Wed_BR_3304_200198FF00045961,1,8,K,WK,NP 
S_Wed_BR_3304_200199130000E70F,4,92,K,WK,YP 
S_Wed_BR_3304_2001996900022028,0,0,*,*,YP 
S_Wed_BR_3304_200199800002AF80,1,17,K,WK,NP 
S_Wed_BR_3304_200199A000085DF2,2,40,K,WK,NP 
S_Wed_BR_3304_200208FA000558BE,1,10,K,WK,NP 
S_Wed_BR_3304_200209050003C0BB,2,34,K,WK,YP 
S_Wed_BR_3304_2002098D0007C42F,2,45,K,WK,NP 
S_Wed_BR_3304_20020995000B7B00,1,18,K,WK,NP 
S_Wed_BR_3304_2002099D00037933,0,0,*,*,YP 
S_Wed_BR_3304_200209A30001384B,2,46,K,WK,NP 
S_Wed_BR_3304_200219270000A2DF,2,32,K,WK,NP 
S_Wed_BR_3304_2002198100028413,3,39,K,WK,YP 
S_Wed_BR_3304_2002198F00031946,1,14,K,WK,NP 
S_Wed_BR_3304_200219A000013775,2,23,K,WK,NP 
S_Wed_BR_3304_200228D400006D0E,1,5,K,WK,NP 
S_Wed_BR_3304_200228FD0001BA16,0,0,*,*,YP 
S_Wed_BR_3304_2002294A0000690A,1,14,K,WK,NP 
S_Wed_BR_3304_2002296A000106BC,3,63,K,WK,NP 
S_Wed_BR_3304_2002298D00038E57,0,0,*,*,YP 
S_Wed_BR_3304_2002299600011AC9,1,24,K,WK,NP 
S_Wed_BR_3304_200238F700066E9F,2,39,K,WK,NP 
S_Wed_BR_3304_2002395500007C2D,0,0,*,*,YP 
S_Wed_BR_3304_200239790006D916,0,0,*,*,YP 
S_Wed_BR_3304_2002398E0000E77C,0,0,*,*,YP 
S_Wed_BR_3304_2002398E00011087,1,16,K,WK,NP 
S_Wed_BR_3304_2002399D0003B3ED,1,22,K,WK,NP 
S_Wed_BR_3304_200248F200006E66,2,38,K,WK,NP 
S_Wed_BR_3304_200258F0000699CC,2,46,K,WK,NP 
S_Wed_BR_3304_200259740007395B,4,92,K,WK,NP 
S_Wed_BR_3304_2002598A0005D377,2,33,K,WK,NP 
S_Wed_BR_3304_2002694F000426E8,1,16,K,WK,NP 
S_Wed_BR_3304_20026980000227FB,1,8,K,WK,NP 
S_Wed_BR_3304_200269850000A0FF,1,23,K,WK,NP 
S_Wed_BR_3304_200269880005363D,1,14,K,WK,NP 
S_Wed_BR_3304_2002699A0003C584,2,46,K,WK,NP 
S_Wed_BR_3304_2002786A0002BC18,0,0,*,*,YP 
S_Wed_BR_3304_2002792D00000120,1,10,K,WK,NP 
S_Wed_BR_3304_2002891800025A9D,0,0,*,*,YP 
S_Wed_BR_3304_200289630007BCB0,8,130,K,WK,YP 
S_Wed_BR_3304_200289760004869F,8,141,K,WK,YP 
S_Wed_BR_3304_2002996900090F02,2,33,K,WK,NP 
S_Wed_BR_3304_200299930007BC49,1,16,K,WK,NP 
S_Wed_BR_3304_200308FE00005E46,1,18,K,WK,NP 
S_Wed_BR_3304_2003091800016E83,2,56,K,WK,NP 
S_Wed_BR_3304_20030986000135E0,2,30,K,WK,NP 
S_Wed_BR_3304_200309970005EBCF,0,0,*,*,YP 
S_Wed_BR_3304_2003099E00023644,0,0,*,*,YP 
S_Wed_BR_3304_200309A20000D303,1,15,K,WK,NP 
S_Wed_BR_3304_200509E800091903,0,0,*,*,YP 
S_Wed_BR_3304_20050A380005DDA8,2,30,K,WK,NP 
S_Wed_BR_3304_20051A000008D624,2,33,K,WK,NP 
S_Wed_BR_3304_20051A23000086CC,1,17,K,WK,NP 
S_Wed_BR_3304_20051A450007CD88,2,46,K,WK,NP 
S_Wed_BR_3304_20051A460001FAB9,1,12,K,WK,NP 
S_Wed_BR_3304_20051A480004AD2F,1,20,K,WK,NP 
S_Wed_BR_3304_20051A5B0001CEF7,0,0,*,*,YP 
S_Wed_BR_3304_20052A050000BEF0,0,0,*,*,YP 
S_Wed_BR_3304_20052A44000166E1,1,23,K,WK,NP 
S_Wed_BR_3304_20052A4A00017FA3,2,36,K,WK,NP 
S_Wed_BR_3304_20053A1A00025CC7,2,18,K,WK,NP 
S_Wed_BR_3304_20053A5900065471,2,24,K,WK,NP 
S_Wed_BR_3304_200549A50008BF1F,7,161,K,WK,YP 
S_Wed_BR_3304_20054A040002C690,1,9,K,WK,NP 
S_Wed_BR_3304_20054A3700014E77,2,27,K,WK,NP 
S_Wed_BR_3304_20054A3D0000A5D4,3,59,K,WK,YP 
S_Wed_BR_3304_20054A470000DC00,1,18,K,WK,NP 
S_Wed_BR_3304_200559C200055F13,0,0,*,*,YP 
S_Wed_BR_3304_200559DE00016D5D,2,34,K,WK,NP 
S_Wed_BR_3304_20055A03000BF125,2,46,K,WK,NP 
S_Wed_BR_3304_20055A2F00083DEC,2,31,K,WK,NP 
S_Wed_BR_3304_20055A4400051E87,2,36,K,WK,NP 
S_Wed_BR_3304_20056A1F0002C9AD,0,0,*,*,YP 
S_Wed_BR_3304_20056A3100060DA8,2,33,K,WK,YP 
S_Wed_BR_3304_20056A36000321AB,2,21,K,WK,NP 
S_Wed_BR_3304_20056A3D000888E6,0,0,*,*,YP 
S_Wed_BR_3304_20056A57000B56C4,2,38,K,WK,NP 
S_Wed_BR_3304_200589D700077A75,2,28,K,WK,YP 
S_Wed_BR_3304_20058A2A000699FE,1,23,K,WK,NP 
S_Wed_BR_3304_20058A350008D0DA,1,14,K,WK,NP 
S_Wed_BR_3304_20058A360000CA15,6,129,K,WK,YP 
S_Wed_BR_3304_20058A4300012FC2,0,0,*,*,YP 
S_Wed_BR_3304_20058A530003376E,0,0,*,*,YP 
S_Wed_BR_3304_200599D40002FEA3,3,63,K,WK,YP 
S_Wed_BR_3304_20059A280004E708,2,46,K,WK,NP 
S_Wed_BR_3304_20059A37000084D5,1,7,K,WK,NP 
S_Wed_BR_3304_20059A550007058E,1,11,K,WK,NP 
S_Wed_BR_3304_2005A9A300011B6D,0,0,*,*,YP 
S_Wed_BR_3304_2005A9D700006803,1,21,K,WK,NP 
S_Wed_BR_3304_2005A9F600088F0D,1,16,K,WK,NP 
S_Wed_BR_3304_2005AA0B0000F5A2,1,13,K,WK,NP 
S_Wed_BR_3304_2005AA260000BCC1,2,23,K,WK,NP 
S_Wed_BR_3304_2005AA270009DD40,2,34,K,WK,YP 
S_Wed_BR_3304_2005AA37000AF237,0,0,*,*,YP 
S_Wed_BR_3304_2005B9F9000050B6,1,13,K,WK,NP 
S_Wed_BR_3304_2005BA0D000AEDF9,2,38,K,WK,NP 
S_Wed_BR_3304_2005BA0F00000BC9,0,0,*,*,YP 
S_Wed_BR_3304_2005BA3F00014C8E,2,43,K,WK,NP 
S_Wed_BR_3304_2005CA090006475F,0,0,*,*,YP 
S_Wed_BR_3304_2005CA2100097D6F,2,16,K,WK,NP 
S_Wed_BR_3304_2005CA2700058E1E,4,67,K,WK,YP 
S_Wed_BR_3304_2005CA46000076BD,1,17,K,WK,NP 
S_Wed_BR_3304_2005CA4A0001BBAF,2,46,K,WK,NP 
S_Wed_BR_3304_2005CA570002A289,0,0,*,*,YP 
S_Wed_BR_3304_2005D9A900009110,0,0,*,*,YP 
S_Wed_BR_3304_2005D9E00004EF39,2,46,K,WK,NP 
S_Wed_BR_3304_2005DA150001C9A6,7,141,K,WK,YP 
S_Wed_BR_3304_2005DA18000B192F,3,47,K,WK,YP 
S_Wed_BR_3304_2005DA4B000244B7,1,10,K,WK,NP 
S_Wed_BR_3304_2005DA5600002C50,0,0,*,*,YP 
S_Wed_BR_3304_2005E9F20001E1B1,1,13,K,WK,NP 
S_Wed_BR_3304_2005EA1F00044C0D,2,30,K,WK,NP 
S_Wed_BR_3304_2005EA2A00014EA7,0,0,*,*,YP 
S_Wed_BR_3304_2005EA59000B0203,1,22,K,WK,NP 
S_Wed_BR_3304_2005FA0200055BDE,0,0,*,*,YP 
S_Wed_BR_3304_2005FA050003D887,1,16,K,WK,NP 
S_Wed_BR_3304_2005FA100000EB23,5,114,K,WK,YP 
S_Wed_BR_3304_2005FA16000283BA,1,12,K,WK,NP 
S_Wed_BR_3304_2005FA220000A567,2,30,K,WK,NP 
S_Wed_BR_3304_2005FA510008819F,0,0,*,*,YP 
S_Wed_BR_3304_2005FA580004C997,4,72,K,WK,YP 
S_Wed_BR_3304_200609A90002E9BA,0,0,*,*,YP 
S_Wed_BR_3304_200609CF000102E7,1,22,K,WK,NP 
S_Wed_BR_3304_200609DB000BAAF9,1,22,K,WK,NP 
S_Wed_BR_3304_200609DC000130F1,1,16,K,WK,NP 
S_Wed_BR_3304_20060A0F00052E41,1,9,K,WK,NP 
S_Wed_BR_3304_20060A3300002F3A,0,0,*,*,YP 
S_Wed_BR_3304_20060A430000740D,2,36,K,WK,YP 
S_Wed_BR_3304_20060A500000FF2F,0,0,*,*,YP 
S_Wed_BR_3304_20061A2100028C6C,1,15,K,WK,NP 
S_Wed_BR_3304_20061A2500010EFC,0,0,*,*,YP 
S_Wed_BR_3304_20061A5000004C87,2,35,K,WK,NP 
S_Wed_BR_3304_20061A590007AA53,0,0,*,*,YP 
S_Wed_BR_3304_20061A5A0002383B,1,23,K,WK,NP 
S_Wed_BR_3304_20062A2F000535C0,1,12,K,WK,NP 
S_Wed_BR_3304_2022298E0009C01C,2,34,K,WK,NP 
S_Wed_BR_3304_2022299600035039,1,10,K,WK,NP 
S_Wed_BR_3304_203209940003A9FC,6,100,K,WK,YP 
S_Wed_BR_3304_2032099900062C2C,1,13,K,WK,NP 
S_Wed_BR_3304_204038870003A7B2,1,29,K,WK,NP 
S_Wed_BR_3304_2040396000038CC6,8,124,K,WK,YP 
S_Wed_BR_3304_2040399D00037E59,6,64,K,WK,YP 
S_Wed_BR_3304_2040490100094A61,0,0,*,*,YP 
S_Wed_BR_3304_204049460003237C,1,17,K,WK,NP 
S_Wed_BR_3304_2040495D0001E2DA,2,46,K,WK,NP 
S_Wed_BR_3304_2040497900092606,2,44,K,WK,NP 
S_Wed_BR_3304_2040497B0001991F,2,46,K,WK,NP 
S_Wed_BR_3304_204049940001D4D1,1,23,K,WK,NP 
S_Wed_BR_3304_204358C40004E346,2,22,K,WK,NP 
S_Wed_BR_3304_2043598F0003891D,0,0,*,*,YP 
S_Wed_BR_3304_204359950002F8C9,0,0,*,*,YP 
S_Wed_BR_3304_20435997000326F5,2,40,K,WK,YP 
S_Wed_BR_3304_2043599C000115A2,1,23,K,WK,NP 
S_Wed_BR_3304_2043599C00037373,1,9,K,WK,NP 
S_Wed_BR_3304_205048D90002F535,0,0,*,*,YP 
S_Wed_BR_3304_2050493500060111,4,92,K,WK,YP 
S_Wed_BR_3304_2050494900079843,1,18,K,WK,NP 
S_Wed_BR_3304_2050494A00016CA2,0,0,*,*,YP 
S_Wed_BR_3304_2050494E0001EF12,1,13,K,WK,NP 
S_Wed_BR_3304_20504996000464EE,2,38,K,WK,NP 
S_Wed_BR_3304_2050499A00023CA4,2,25,K,WK,NP 
S_Wed_BR_3304_2050499D00063CE1,2,46,K,WK,NP 
S_Wed_BR_3304_2060497A0004E0D0,2,39,K,WK,NP 
S_Wed_BR_3304_2060497D0009491F,3,36,K,WK,NP 
S_Wed_BR_3304_2060498800020501,1,16,K,WK,NP 
S_Wed_BR_3304_206049880005BE42,2,21,K,WK,NP 
S_Wed_BR_3304_206049920005EBC3,0,0,*,*,YP 
S_Wed_BR_3304_206049A10001F9CC,1,8,K,WK,NP 
S_Wed_BR_3304_206328AC00003B88,1,15,K,WK,NP 
S_Wed_BR_3304_206329520004DB41,0,0,*,*,YP 
S_Wed_BR_3304_206329660004CE7D,0,0,*,*,YP 
S_Wed_BR_3304_206329970000735F,2,25,K,WK,NP 
S_Wed_BR_3304_3002384C000019FE,5,108,K,WK,YP 
S_Wed_BR_3304_300339EB00004915,4,78,K,WK,YP 
S_Wed_BR_3304_300349C8000008A9,2,18,K,WK,NP 
S_Wed_BR_3304_300369150000269B,1,10,K,WK,NP 
S_Wed_BR_3304_30036A35000050BD,0,0,*,*,YP 
S_Wed_BR_3304_30039A120000818D,1,15,K,WK,NP 
S_Wed_BR_3304_3003B9B200001627,2,35,K,WK,NP 
S_Wed_BR_3304_3003B9B200002C2D,1,17,K,WK,NP 
S_Wed_BR_3304_3003BA3000005CCB,0,0,*,*,YP 
S_Wed_BR_3304_3003DA47000000F2,4,86,K,WK,YP 
S_Wed_BR_3304_3003E9150000B99B,2,25,K,WK,NP 
S_Wed_BR_3304_3003E9150000C7FE,2,29,K,WK,NP 
S_Wed_BR_3304_3003E9150000CF67,3,63,K,WK,YP 
S_Wed_BR_3304_3003FA300000046B,2,42,K,WK,NP 
S_Wed_BR_3304_300409180000179D,4,78,K,WK,NP 
S_Wed_BR_3304_300419BB00002DBC,2,40,K,WK,NP 
S_Wed_BR_3304_300419BB00002DD0,1,7,K,WK,NP 
S_Wed_BR_3304_300419BB00004968,1,11,K,WK,NP 
S_Wed_BR_3304_300429CD00000586,1,20,K,WK,NP 
S_Wed_BR_3304_30042A1400003F31,0,0,*,*,YP 
S_Wed_BR_3304_3004390A00001771,0,0,*,*,YP 
S_Wed_BR_3304_3004490F00007B99,3,38,K,WK,NP 
S_Wed_BR_3304_3004498500006020,1,15,K,WK,NP 
S_Wed_BR_3304_30068A2800002DFA,1,10,K,WK,NP 
S_Wed_BR_3304_3006AA2D00003099,2,41,K,WK,NP 
S_Wed_BR_3309_2001991500091252,6,154,K,WK,YP 
S_Wed_BR_3309_200199600000080D,1,7,K,WK,NP 
S_Wed_BR_3309_2001997B0001DA6B,4,81,K,WK,YP 
S_Wed_BR_3309_2001998300028C8A,4,90,K,WK,YP 
S_Wed_BR_3309_200199860003269C,0,0,*,*,YP 
S_Wed_BR_3309_2001999C0006BD8D,0,0,*,*,YP 
S_Wed_BR_3309_200199A100098801,17,285,K,WK,YP 
S_Wed_BR_3309_200209420006ADF5,1,20,K,WK,NP 
S_Wed_BR_3309_200209560001B2D7,2,46,K,WK,NP 
S_Wed_BR_3309_2002096300085E15,1,10,K,WK,NP 
S_Wed_BR_3309_2002097E000A2DCB,0,0,*,*,YP 
S_Wed_BR_3309_200209950000FBED,1,20,K,WK,NP 
S_Wed_BR_3309_2002099D00092E60,2,43,K,WK,NP 
S_Wed_BR_3309_2002099E0006FC4E,1,27,K,WK,NP 
S_Wed_BR_3309_2002196C000197A6,6,127,K,WK,YP 
S_Wed_BR_3309_200219790000E8AF,0,0,*,*,YP 
S_Wed_BR_3309_2002199D00012E4B,1,8,K,WK,NP 
S_Wed_BR_3309_2002298C0002E8E9,2,38,K,WK,YP 
S_Wed_BR_3309_20023917000A1045,3,45,K,WK,YP 
S_Wed_BR_3309_2002392A00016B34,0,0,*,*,YP 
S_Wed_BR_3309_2002393B0001A240,0,0,*,*,YP 
S_Wed_BR_3309_2002397500041998,3,50,K,WK,YP 
S_Wed_BR_3309_2002398600010564,0,0,*,*,YP 
S_Wed_BR_3309_200239970001671C,7,161,K,WK,NP 
S_Wed_BR_3309_200248E500018420,3,80,K,WK,NP 
S_Wed_BR_3309_2002491E00019F75,1,5,K,WK,NP 
S_Wed_BR_3309_2002492400013FE5,1,17,K,WK,NP 
S_Wed_BR_3309_200249810003E5D6,0,0,*,*,YP 
S_Wed_BR_3309_200249940009A482,2,40,K,WK,NP 
S_Wed_BR_3309_2002499500015F32,0,0,*,*,YP 
S_Wed_BR_3309_2002499A00031A86,6,91,K,WK,YP 
S_Wed_BR_3309_2002499C0000A961,3,55,K,WK,YP 
S_Wed_BR_3309_20025931000A267A,0,0,*,*,YP 
S_Wed_BR_3309_2002593B000311B2,0,0,*,*,YP 
S_Wed_BR_3309_2002693D0001951B,1,27,K,WK,NP 
S_Wed_BR_3309_20026950000093E9,0,0,*,*,YP 
S_Wed_BR_3309_2002696B0000EDE3,0,0,*,*,YP 
S_Wed_BR_3309_2002698C00029BD4,1,6,K,WK,NP 
S_Wed_BR_3309_2002787F0007335B,0,0,*,*,YP 
S_Wed_BR_3309_2002790F000066C6,1,24,K,WK,NP 
S_Wed_BR_3309_2002793500066A95,1,20,K,WK,NP 
S_Wed_BR_3309_2002794C000161E0,0,0,*,*,YP 
S_Wed_BR_3309_200279610003A47B,1,20,K,WK,NP 
S_Wed_BR_3309_2002796C00093691,0,0,*,*,YP 
S_Wed_BR_3309_2002798C00007EC7,2,45,K,WK,NP 
S_Wed_BR_3309_2002799A0009E052,0,0,*,*,YP 
S_Wed_BR_3309_200279A20000D412,2,40,K,WK,NP 
S_Wed_BR_3309_2002892500016119,1,23,K,WK,NP 
S_Wed_BR_3309_2002893400016D53,0,0,*,*,YP 
S_Wed_BR_3309_200289370003CFDD,0,0,*,*,YP 
S_Wed_BR_3309_20028985000159E8,3,43,K,WK,YP 
S_Wed_BR_3309_2002898D0001D10F,0,0,*,*,YP 
S_Wed_BR_3309_2002898F000808BC,0,0,*,*,YP 
S_Wed_BR_3309_200309010003D3FA,3,50,K,WK,YP 
S_Wed_BR_3309_2003096D0004402B,2,26,K,WK,NP 
S_Wed_BR_3309_20030990000131D1,4,60,K,WK,YP 
S_Wed_BR_3309_20030999000618EC,4,109,K,WK,YP 
S_Wed_BR_3309_200509DA000AD148,0,0,*,*,YP 
S_Wed_BR_3309_200509F100017837,2,40,K,WK,NP 
S_Wed_BR_3309_20050A110008FD86,2,29,K,WK,NP 
S_Wed_BR_3309_20050A3B00020B6B,2,40,K,WK,NP 
S_Wed_BR_3309_20050A4B00042DFA,0,0,*,*,YP 
S_Wed_BR_3309_200519F00001BC09,2,24,K,WK,YP 
S_Wed_BR_3309_20051A3400015DFB,0,0,*,*,YP 
S_Wed_BR_3309_200529DD00038D96,2,23,K,WK,NP 
S_Wed_BR_3309_200529E9000047A4,2,40,K,WK,NP 
S_Wed_BR_3309_20052A010001056E,4,86,K,WK,YP 
S_Wed_BR_3309_20052A0C000B615D,4,78,K,WK,YP 
S_Wed_BR_3309_20052A4D00024917,0,0,*,*,YP 
S_Wed_BR_3309_20052A51000305EE,2,45,K,WK,NP 
S_Wed_BR_3309_20052A520007678D,4,92,K,WK,YP 
S_Wed_BR_3309_20052A590002E5F0,2,42,K,WK,NP 
S_Wed_BR_3309_20053A1100015CE0,1,20,K,WK,NP 
S_Wed_BR_3309_20053A5800058508,0,0,*,*,YP 
S_Wed_BR_3309_20054A260001CAA0,2,40,K,WK,YP 
S_Wed_BR_3309_20054A4900006A61,2,44,K,WK,NP 
S_Wed_BR_3309_200559F900050549,8,170,K,WK,YP 
S_Wed_BR_3309_20055A520001EB9B,1,20,K,WK,NP 
S_Wed_BR_3309_20055A5700019EFD,2,40,K,WK,YP 
S_Wed_BR_3309_20056A1900023586,0,0,*,*,YP 
S_Wed_BR_3309_20056A20000269FB,1,12,K,WK,NP 
S_Wed_BR_3309_200589E70002F7B3,4,106,K,WK,YP 
S_Wed_BR_3309_20058A3600045D45,1,20,K,WK,NP 
S_Wed_BR_3309_20059A22000638B0,4,83,K,WK,YP 
S_Wed_BR_3309_20059A3F000041F3,0,0,*,*,YP 
S_Wed_BR_3309_2005AA150000634A,10,216,K,WK,YP 
S_Wed_BR_3309_2005AA3B00025AF6,1,20,K,WK,NP 
S_Wed_BR_3309_2005AA4B0002E41C,4,60,K,WK,YP 
S_Wed_BR_3309_2005AA5700019097,1,16,K,WK,NP 
S_Wed_BR_3309_2005AA590002637C,0,0,*,*,YP 
S_Wed_BR_3309_2005BA1B0002870E,2,64,K,WK,NP 
S_Wed_BR_3309_2005BA3C00001E0A,0,0,*,*,YP 
S_Wed_BR_3309_2005BA420006A3DB,0,0,*,*,YP 
S_Wed_BR_3309_2005BA43000148F5,0,0,*,*,YP 
S_Wed_BR_3309_2005CA00000636EC,2,40,K,WK,YP 
S_Wed_BR_3309_2005CA030004DF48,1,22,K,WK,NP 
S_Wed_BR_3309_2005CA1C00041168,0,0,*,*,YP 
S_Wed_BR_3309_2005CA220000263B,0,0,*,*,YP 
S_Wed_BR_3309_2005CA3400038BEA,1,12,K,WK,NP 
S_Wed_BR_3309_2005CA54000A5C41,0,0,*,*,YP 
S_Wed_BR_3309_2005D9D800011970,2,29,K,WK,NP 
S_Wed_BR_3309_2005DA4A0005088F,0,0,*,*,YP 
S_Wed_BR_3309_2005DA5100023A74,0,0,*,*,YP 
S_Wed_BR_3309_2005EA0A000A0655,0,0,*,*,YP 
S_Wed_BR_3309_2005EA2200020CA9,2,15,K,WK,NP 
S_Wed_BR_3309_2005EA4000017CEA,2,33,K,WK,NP 
S_Wed_BR_3309_2005EA51000077D8,0,0,*,*,YP 
S_Wed_BR_3309_2005F9C80000C6BA,4,87,K,WK,YP 
S_Wed_BR_3309_2005F9D300082774,0,0,*,*,YP 
S_Wed_BR_3309_2005F9EA0006A12B,1,20,K,WK,NP 
S_Wed_BR_3309_2005F9FE00011C88,0,0,*,*,YP 
S_Wed_BR_3309_200609D50008A9F0,1,12,K,WK,NP 
S_Wed_BR_3309_20060A3D0007219B,0,0,*,*,YP 
S_Wed_BR_3309_20060A54000152A5,2,46,K,WK,NP 
S_Wed_BR_3309_200619D600005051,4,92,K,WK,YP 
S_Wed_BR_3309_200619FE000147F9,2,55,K,WK,NP 
S_Wed_BR_3309_20061A37000314D0,1,11,K,WK,NP 
S_Wed_BR_3309_20061A4C00036D39,2,27,K,WK,NP 
S_Wed_BR_3309_20061A5900016702,0,0,*,*,YP 
S_Wed_BR_3309_20062A040002943E,6,138,K,WK,YP 
S_Wed_BR_3309_20062A0A00018777,4,99,K,WK,YP 
S_Wed_BR_3309_20062A3D0002C0A1,0,0,*,*,YP 
S_Wed_BR_3309_20062A3E000883A0,0,0,*,*,YP 
S_Wed_BR_3309_2022299A0000BC25,6,91,K,WK,YP 
S_Wed_BR_3309_2022299D00004876,2,35,K,WK,NP 
S_Wed_BR_3309_2022299D00013078,0,0,*,*,YP 
S_Wed_BR_3309_203209880006B7D4,0,0,*,*,YP 
S_Wed_BR_3309_20320990000748D4,2,23,K,WK,NP 
S_Wed_BR_3309_2032099F00027A27,3,45,K,WK,YP 
S_Wed_BR_3309_2040392A00060704,0,0,*,*,YP 
S_Wed_BR_3309_2040393100010A6A,2,40,K,WK,YP 
S_Wed_BR_3309_20403933000315D1,0,0,*,*,YP 
S_Wed_BR_3309_2040399700088FE7,2,29,K,WK,NP 
S_Wed_BR_3309_2040399A0001B9C4,0,0,*,*,YP 
S_Wed_BR_3309_204049000006A430,1,15,K,WK,NP 
S_Wed_BR_3309_204049100009313B,1,20,K,WK,NP 
S_Wed_BR_3309_2040492E000231AB,4,87,K,WK,YP 
S_Wed_BR_3309_204049690003B50B,0,0,*,*,YP 
S_Wed_BR_3309_204049A0000228AC,4,89,K,WK,YP 
S_Wed_BR_3309_204359660000E085,2,29,K,WK,NP 
S_Wed_BR_3309_204359700001095E,0,0,*,*,YP 
S_Wed_BR_3309_2043597600002CDE,2,49,K,WK,NP 
S_Wed_BR_3309_2050491500006CD9,3,73,K,WK,NP 
S_Wed_BR_3309_2050492600000FE2,2,45,K,WK,NP 
S_Wed_BR_3309_2050498800054C0D,4,92,K,WK,YP 
S_Wed_BR_3309_2050498C00037162,0,0,*,*,YP 
S_Wed_BR_3309_20604979000615E9,1,23,K,WK,NP 
S_Wed_BR_3309_2060497D000988DF,1,6,K,WK,NP 
S_Wed_BR_3309_206049840002C563,2,34,K,WK,NP 
S_Wed_BR_3309_206049920000A197,2,23,K,WK,NP 
S_Wed_BR_3309_2063297E0001C217,1,20,K,WK,NP 
S_Wed_BR_3309_2063298500067B33,2,24,K,WK,YP 
S_Wed_BR_3309_2063298600032AC5,0,0,*,*,YP 
S_Wed_BR_3309_2063298E0000776D,2,46,K,WK,NP 
S_Wed_BR_3309_2063298E0002FCAB,2,27,K,WK,NP 
S_Wed_BR_3309_2063298F0000FE43,0,0,*,*,YP 
S_Wed_BR_3309_300339EB00004919,1,23,K,WK,NP 
S_Wed_BR_3309_300349120000DCD9,1,17,K,WK,NP 
S_Wed_BR_3309_3003691500002CD1,2,46,K,WK,NP 
S_Wed_BR_3309_30036915000040C4,1,9,K,WK,NP 
S_Wed_BR_3309_3003697F00000C55,0,0,*,*,YP 
S_Wed_BR_3309_30036A2D000020D5,2,40,K,WK,NP 
S_Wed_BR_3309_3003B91300001AD6,0,0,*,*,YP 
S_Wed_BR_3309_3003B9B200005112,2,23,K,WK,NP 
S_Wed_BR_3309_3003E90F00000900,2,40,K,WK,NP 
S_Wed_BR_3309_300439A10000083E,2,37,K,WK,NP 
S_Wed_BR_3309_3004994900002E96,2,35,K,WK,NP 
S_Wed_BR_3310_10ACB2000031FA94,2,53,K,WK,NP 
S_Wed_BR_3310_10ACB20000324D1F,2,18,K,WK,NP 
S_Wed_BR_3310_200198B800016D1F,2,43,K,WK,NP 
S_Wed_BR_3310_200198ED000B5F50,2,45,K,WK,NP 
S_Wed_BR_3310_2001991B0004A129,0,0,*,*,YP 
S_Wed_BR_3310_200199360004B9DC,2,35,K,WK,NP 
S_Wed_BR_3310_200199450000E443,2,39,K,WK,NP 
S_Wed_BR_3310_2001994F0001CE9A,0,0,*,*,YP 
S_Wed_BR_3310_2001997F00023558,2,32,K,WK,NP 
S_Wed_BR_3310_2001998300007641,1,25,K,WK,NP 
S_Wed_BR_3310_2001998E0008EEC2,0,0,*,*,YP 
